tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	er_synthetic_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_date	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_standard	measurement_temp	measurement_time_zone	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
zhang	This study	aniakchak	NA94-5h	NA94-5	NA94-5h		NA94-5h:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:06:16:47:00.00	158.0		g	-24.9	6.275e-07	13	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.730e+02
zhang	This study	aniakchak	NA94-5h	NA94-5	NA94-5h		NA94-5h:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:07:09:50:00.00	158.5		g	-30.5	5.909e-07	14	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.030e+02
zhang	This study	aniakchak	NA94-5h	NA94-5	NA94-5h		NA94-5h:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.8	2019:01:07:12:04:00.00	160.0		g	-16.0	5.133e-07	15	3	u	2.730e+02	SAN	0	0	0	0	7.030e+02
zhang	This study	aniakchak	NA94-5h	NA94-5	NA94-5h		NA94-5h:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:07:14:21:00.00	158.3		g	-15.0	4.468e-07	16	3	u	2.730e+02	SAN	0	0	0	0	7.330e+02
zhang	This study	aniakchak	NA94-5h	NA94-5	NA94-5h		NA94-5h:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:07:16:51:00.00	157.4		g	-31.0	5.014e-07	17	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.730e+02
zhang	This study	aniakchak	NA94-5h	NA94-5	NA94-5h		NA94-5h:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:07:18:56:00.00	156.6		g	-38.4	5.340e-07	18	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.330e+02
zhang	This study	aniakchak	NA94-5h	NA94-5	NA94-5h		NA94-5h:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:07:21:21:00.00	157.3		g	-45.2	5.302e-07	19	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.630e+02
zhang	This study	aniakchak	NA94-5h	NA94-5	NA94-5h		NA94-5h:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.0	2019:01:08:09:24:00.00	158.6		g	-16.5	3.788e-07	20	3	u	2.730e+02	SAN	0	0	0	0	7.630e+02
zhang	This study	aniakchak	NA94-5h	NA94-5	NA94-5h		NA94-5h:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:08:11:27:00.00	160.7		g	-16.1	3.083e-07	21	3	u	2.730e+02	SAN	0	0	0	0	7.830e+02
zhang	This study	aniakchak	NA94-5h	NA94-5	NA94-5h		NA94-5h:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.9	2019:01:08:13:26:00.00	156.6		g	-46.8	4.442e-07	22	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.330e+02
zhang	This study	aniakchak	NA94-5h	NA94-5	NA94-5h		NA94-5h:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:08:15:25:00.00	152.9		g	-53.3	4.971e-07	23	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.830e+02
zhang	This study	aniakchak	NA94-5h	NA94-5	NA94-5h		NA94-5h:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:09:08:15:00.00	144.3		g	-70.8	4.651e-07	24	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	8.030e+02
zhang	This study	aniakchak	NA94-5h	NA94-5	NA94-5h		NA94-5h:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.7	2019:01:09:10:29:00.00	158.4		g	-20.1	1.246e-07	25	3	u	2.730e+02	SAN	0	0	0	0	8.030e+02
zhang	This study	aniakchak	NA94-5h	NA94-5	NA94-5h		NA94-5h:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:09:12:36:00.00	155.7		g	-19.6	3.640e-08	26	3	u	2.730e+02	SAN	0	0	0	0	8.180e+02
zhang	This study	aniakchak	NA94-5h	NA94-5	NA94-5h		NA94-5h:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:09:14:30:00.00	135.0		g	-80.5	3.450e-07	27	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.830e+02
zhang	This study	aniakchak	NA94-5h	NA94-5	NA94-5h		NA94-5h:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:09:16:30:00.00	121.8		g	-84.8	4.534e-07	28	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	8.180e+02
zhang	This study	aniakchak	NA94-5h	NA94-5	NA94-5h		NA94-5h:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:09:18:32:00.00	114.5		g	-85.3	4.511e-07	29	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	8.330e+02
zhang	This study	aniakchak	NA94-5h	NA94-5	NA94-5h		NA94-5h:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.8	2019:01:10:09:00:00.00	159.7		g	-25.4	5.854e-09	30	3	u	2.730e+02	SAN	0	0	0	0	8.330e+02
zhang	This study	aniakchak	NA94-5i	NA94-5	NA94-5i		NA94-5i:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.7	2019:01:04:10:43:00.00	277.1		g	9.7	9.067e-07	1	3	u	2.730e+02	SAN	0	0	0	0	2.730e+02
zhang	This study	aniakchak	NA94-5i	NA94-5	NA94-5i		NA94-5i:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.7	2019:01:04:13:26:00.00	277.5		g	9.5	8.930e-07	2	3	u	2.730e+02	SAN	0	0	0	0	3.730e+02
zhang	This study	aniakchak	NA94-5i	NA94-5	NA94-5i		NA94-5i:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.9	2019:01:04:15:53:00.00	278.7		g	9.0	8.888e-07	3	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
zhang	This study	aniakchak	NA94-5i	NA94-5	NA94-5i		NA94-5i:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.0	2019:01:05:08:55:00.00	276.9		g	5.8	7.813e-07	4	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	4.730e+02
zhang	This study	aniakchak	NA94-5i	NA94-5	NA94-5i		NA94-5i:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:05:11:06:00.00	274.2		g	9.3	7.789e-07	5	3	u	2.730e+02	SAN	0	0	0	0	4.730e+02
zhang	This study	aniakchak	NA94-5i	NA94-5	NA94-5i		NA94-5i:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.8	2019:01:05:13:45:00.00	271.7		g	10.1	6.796e-07	6	3	u	2.730e+02	SAN	0	0	0	0	5.730e+02
zhang	This study	aniakchak	NA94-5i	NA94-5	NA94-5i		NA94-5i:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.7	2019:01:05:15:31:00.00	274.2		g	8.8	6.769e-07	7	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
zhang	This study	aniakchak	NA94-5i	NA94-5	NA94-5i		NA94-5i:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:05:17:37:00.00	272.3		g	0.8	6.460e-07	8	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	5.730e+02
zhang	This study	aniakchak	NA94-5i	NA94-5	NA94-5i		NA94-5i:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.7	2019:01:06:08:10:00.00	272.8		g	-2.6	5.960e-07	9	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.230e+02
zhang	This study	aniakchak	NA94-5i	NA94-5	NA94-5i		NA94-5i:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.8	2019:01:06:10:27:00.00	272.9		g	8.6	5.868e-07	10	3	u	2.730e+02	SAN	0	0	0	0	6.230e+02
zhang	This study	aniakchak	NA94-5i	NA94-5	NA94-5i		NA94-5i:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.9	2019:01:06:12:33:00.00	275.8		g	10.3	5.157e-07	11	3	u	2.730e+02	SAN	0	0	0	0	6.730e+02
zhang	This study	aniakchak	NA94-5i	NA94-5	NA94-5i		NA94-5i:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.3	2019:01:06:14:40:00.00	273.8		g	-4.3	4.983e-07	12	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	5.730e+02
zhang	This study	aniakchak	NA94-5i	NA94-5	NA94-5i		NA94-5i:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.9	2019:01:06:16:47:00.00	270.6		g	-13.8	4.960e-07	13	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.730e+02
zhang	This study	aniakchak	NA94-5i	NA94-5	NA94-5i		NA94-5i:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:07:09:50:00.00	275.4		g	-25.3	4.741e-07	14	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.030e+02
zhang	This study	aniakchak	NA94-5i	NA94-5	NA94-5i		NA94-5i:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:07:12:04:00.00	275.1		g	8.2	4.096e-07	15	3	u	2.730e+02	SAN	0	0	0	0	7.030e+02
zhang	This study	aniakchak	NA94-5i	NA94-5	NA94-5i		NA94-5i:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.8	2019:01:07:14:22:00.00	276.2		g	10.5	3.480e-07	16	3	u	2.730e+02	SAN	0	0	0	0	7.330e+02
zhang	This study	aniakchak	NA94-5i	NA94-5	NA94-5i		NA94-5i:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.7	2019:01:07:16:52:00.00	272.5		g	-31.3	3.829e-07	17	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.730e+02
zhang	This study	aniakchak	NA94-5i	NA94-5	NA94-5i		NA94-5i:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:07:18:56:00.00	278.7		g	-40.5	4.406e-07	18	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.330e+02
zhang	This study	aniakchak	NA94-5i	NA94-5	NA94-5i		NA94-5i:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:07:21:21:00.00	279.1		g	-55.4	4.430e-07	19	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.630e+02
zhang	This study	aniakchak	NA94-5i	NA94-5	NA94-5i		NA94-5i:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.9	2019:01:08:09:25:00.00	274.8		g	7.7	2.631e-07	20	3	u	2.730e+02	SAN	0	0	0	0	7.630e+02
zhang	This study	aniakchak	NA94-5i	NA94-5	NA94-5i		NA94-5i:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.2	2019:01:08:11:28:00.00	269.9		g	9.0	2.012e-07	21	3	u	2.730e+02	SAN	0	0	0	0	7.830e+02
zhang	This study	aniakchak	NA94-5i	NA94-5	NA94-5i		NA94-5i:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:08:13:27:00.00	277.3		g	-60.9	3.889e-07	22	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.330e+02
zhang	This study	aniakchak	NA94-5i	NA94-5	NA94-5i		NA94-5i:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.1	2019:01:08:15:25:00.00	283.8		g	-67.7	4.571e-07	23	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.830e+02
zhang	This study	aniakchak	NA94-5i	NA94-5	NA94-5i		NA94-5i:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:09:08:16:00.00	299.7		g	-79.5	4.935e-07	24	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	8.030e+02
zhang	This study	aniakchak	NA94-5i	NA94-5	NA94-5i		NA94-5i:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	2.0	2019:01:09:10:30:00.00	277.5		g	0.6	8.947e-08	25	3	u	2.730e+02	SAN	0	0	0	0	8.030e+02
zhang	This study	aniakchak	NA94-5i	NA94-5	NA94-5i		NA94-5i:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.8	2019:01:09:12:37:00.00	279.6		g	9.8	3.461e-08	26	3	u	2.730e+02	SAN	0	0	0	0	8.180e+02
zhang	This study	aniakchak	NA94-5i	NA94-5	NA94-5i		NA94-5i:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:09:14:30:00.00	330.6		g	-85.9	4.448e-07	27	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.830e+02
zhang	This study	aniakchak	NA94-5i	NA94-5	NA94-5i		NA94-5i:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:09:16:30:00.00	340.2		g	-83.9	5.302e-07	28	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	8.180e+02
zhang	This study	aniakchak	NA94-5i	NA94-5	NA94-5i		NA94-5i:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:09:18:33:00.00	27.8		g	-86.8	5.365e-07	29	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	8.330e+02
zhang	This study	aniakchak	NA94-5i	NA94-5	NA94-5i		NA94-5i:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.8	2019:01:10:09:01:00.00	275.4		g	-0.1	1.311e-08	30	3	u	2.730e+02	SAN	0	0	0	0	8.330e+02
zhang	This study	aniakchak	NA97-24a	NA97-24	NA97-24a		NA97-24a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.8	2019:01:04:10:24:00.00	256.7		g	-13.5	1.289e-06	1	3	u	2.730e+02	SAN	0	0	0	0	2.730e+02
zhang	This study	aniakchak	NA97-24a	NA97-24	NA97-24a		NA97-24a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.7	2019:01:04:13:13:00.00	256.5		g	-13.5	1.278e-06	2	3	u	2.730e+02	SAN	0	0	0	0	3.730e+02
zhang	This study	aniakchak	NA97-24a	NA97-24	NA97-24a		NA97-24a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.9	2019:01:04:15:45:00.00	255.1		g	-13.8	1.281e-06	3	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
zhang	This study	aniakchak	NA97-24a	NA97-24	NA97-24a		NA97-24a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.9	2019:01:05:08:48:00.00	258.8		g	-14.4	1.254e-06	4	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	4.730e+02
zhang	This study	aniakchak	NA97-24a	NA97-24	NA97-24a		NA97-24a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.7	2019:01:05:10:59:00.00	256.9		g	-13.5	1.248e-06	5	3	u	2.730e+02	SAN	0	0	0	0	4.730e+02
zhang	This study	aniakchak	NA97-24a	NA97-24	NA97-24a		NA97-24a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.9	2019:01:05:13:36:00.00	254.7		g	-13.4	1.175e-06	6	3	u	2.730e+02	SAN	0	0	0	0	5.730e+02
zhang	This study	aniakchak	NA97-24a	NA97-24	NA97-24a		NA97-24a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:05:15:25:00.00	256.1		g	-13.9	1.176e-06	7	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
zhang	This study	aniakchak	NA97-24a	NA97-24	NA97-24a		NA97-24a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.1	2019:01:05:17:32:00.00	256.0		g	-16.1	1.183e-06	8	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	5.730e+02
zhang	This study	aniakchak	NA97-24a	NA97-24	NA97-24a		NA97-24a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.8	2019:01:06:08:04:00.00	256.6		g	-19.1	1.100e-06	9	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.230e+02
zhang	This study	aniakchak	NA97-24a	NA97-24	NA97-24a		NA97-24a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.0	2019:01:06:10:18:00.00	257.1		g	-13.9	1.062e-06	10	3	u	2.730e+02	SAN	0	0	0	0	6.230e+02
zhang	This study	aniakchak	NA97-24a	NA97-24	NA97-24a		NA97-24a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:06:12:27:00.00	256.5		g	-13.8	8.978e-07	11	3	u	2.730e+02	SAN	0	0	0	0	6.730e+02
zhang	This study	aniakchak	NA97-24a	NA97-24	NA97-24a		NA97-24a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.7	2019:01:06:14:35:00.00	256.2		g	-19.3	9.209e-07	12	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	5.730e+02
zhang	This study	aniakchak	NA97-24a	NA97-24	NA97-24a		NA97-24a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:06:16:42:00.00	254.1		g	-27.4	9.272e-07	13	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.730e+02
